fecha_consulta,tipo_transporte,fecha_salida,origen_codigo,origen_nombre,destino_codigo,destino_nombre,empresa_aerolinea,codigo_empresa,numero_vuelo_bus,fecha_hora_salida,fecha_hora_llegada,categoria_cabina,detalles_vehiculo,escalas_duracion,es_escala,numero_escalas,precio_bob,precio_max_bob,precio_minimo_bob
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,TJA,Tarija,BOLIVIANA DE AVIACION,OB,701 / 659 / 524,2026-08-07 02:50,2026-08-08 09:00,ECONOMICA,AVION,"2 escala (VVI, CBB) - 31:10",True,2,4241.0,4241.0,4241.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,TJA,Tarija,BOLIVIANA DE AVIACION,OB,701 / 653 / 524,2026-08-07 02:50,2026-08-08 09:00,ECONOMICA,AVION,"2 escala (VVI, CBB) - 31:10",True,2,4256.0,4256.0,4256.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,VVI,Santa Cruz,BOLIVIANA DE AVIACION,OB,701,2026-08-07 02:50,2026-08-07 04:50,ECONOMICA,AVION,Directo (03:00),False,0,3300.0,3300.0,3300.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CBB,Cochabamba,LATAM AIRLINES GROUP,LA,543 / 890 / 613,2026-08-07 12:15,2026-08-08 13:10,ECONOMICA,AVION,"2 escala (SCL, LPB) - 25:55",True,2,21094.0,21094.0,21094.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,543 / 613 / 3566,2026-08-07 12:15,2026-08-08 01:05,ECONOMICA,AVION,"2 escala (SCL, GRU) - 13:50",True,2,13968.0,13968.0,13968.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,543 / 714 / 3566,2026-08-07 12:15,2026-08-08 01:05,ECONOMICA,AVION,"2 escala (SCL, GRU) - 13:50",True,2,13968.0,13968.0,13968.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,LATAM AIRLINES GROUP,LA,543 / 890,2026-08-07 12:15,2026-08-08 08:31,ECONOMICA,AVION,1 escala (SCL) - 21:16,True,1,11139.0,11139.0,11139.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CBB,Cochabamba,BOLIVIANA DE AVIACION,OB,709 / 653,2026-08-07 14:55,2026-08-07 22:00,ECONOMICA,AVION,1 escala (VVI) - 08:05,True,1,3685.0,3685.0,3685.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CBB,Cochabamba,BOLIVIANA DE AVIACION,OB,709 / 659,2026-08-07 14:55,2026-08-08 00:30,ECONOMICA,AVION,1 escala (VVI) - 10:35,True,1,3685.0,3685.0,3685.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CBB,Cochabamba,BOLIVIANA DE AVIACION,OB,709 / 631,2026-08-07 14:55,2026-08-08 06:20,ECONOMICA,AVION,1 escala (VVI) - 16:25,True,1,3700.0,3700.0,3700.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 681,2026-08-07 14:55,2026-08-07 21:00,ECONOMICA,AVION,1 escala (VVI) - 07:05,True,1,3969.0,3969.0,3969.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 683,2026-08-07 14:55,2026-08-07 21:55,ECONOMICA,AVION,1 escala (VVI) - 08:00,True,1,3969.0,3969.0,3969.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 689,2026-08-07 14:55,2026-08-08 00:25,ECONOMICA,AVION,1 escala (VVI) - 10:30,True,1,3969.0,3969.0,3969.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 653 / 924,2026-08-07 14:55,2026-08-07 23:20,ECONOMICA,AVION,"2 escala (VVI, CBB) - 09:25",True,2,3969.0,3969.0,3969.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 653 / 600,2026-08-07 14:55,2026-08-08 06:00,ECONOMICA,AVION,"2 escala (VVI, CBB) - 16:05",True,2,3969.0,3969.0,3969.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 659 / 600,2026-08-07 14:55,2026-08-08 06:00,ECONOMICA,AVION,"2 escala (VVI, CBB) - 16:05",True,2,3969.0,3969.0,3969.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 961,2026-08-07 14:55,2026-08-08 06:25,ECONOMICA,AVION,1 escala (VVI) - 16:30,True,1,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 661,2026-08-07 14:55,2026-08-08 06:40,ECONOMICA,AVION,1 escala (VVI) - 16:45,True,1,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 663,2026-08-07 14:55,2026-08-08 07:55,ECONOMICA,AVION,1 escala (VVI) - 18:00,True,1,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 673,2026-08-07 14:55,2026-08-08 14:55,ECONOMICA,AVION,1 escala (VVI) - 25:00,True,1,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 653 / 610,2026-08-07 14:55,2026-08-08 11:45,ECONOMICA,AVION,"2 escala (VVI, CBB) - 21:50",True,2,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 653 / 618,2026-08-07 14:55,2026-08-08 17:20,ECONOMICA,AVION,"2 escala (VVI, CBB) - 27:25",True,2,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 653 / 620,2026-08-07 14:55,2026-08-08 18:25,ECONOMICA,AVION,"2 escala (VVI, CBB) - 28:30",True,2,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 653 / 922,2026-08-07 14:55,2026-08-08 21:10,ECONOMICA,AVION,"2 escala (VVI, CBB) - 31:15",True,2,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 631 / 610,2026-08-07 14:55,2026-08-08 11:45,ECONOMICA,AVION,"2 escala (VVI, CBB) - 21:50",True,2,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 659 / 610,2026-08-07 14:55,2026-08-08 11:45,ECONOMICA,AVION,"2 escala (VVI, CBB) - 21:50",True,2,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 659 / 618,2026-08-07 14:55,2026-08-08 17:20,ECONOMICA,AVION,"2 escala (VVI, CBB) - 27:25",True,2,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 659 / 620,2026-08-07 14:55,2026-08-08 18:25,ECONOMICA,AVION,"2 escala (VVI, CBB) - 28:30",True,2,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 659 / 922,2026-08-07 14:55,2026-08-08 21:10,ECONOMICA,AVION,"2 escala (VVI, CBB) - 31:15",True,2,3984.0,3984.0,3984.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 631 / 618,2026-08-07 14:55,2026-08-08 17:20,ECONOMICA,AVION,"2 escala (VVI, CBB) - 27:25",True,2,3999.0,3999.0,3999.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 631 / 620,2026-08-07 14:55,2026-08-08 18:25,ECONOMICA,AVION,"2 escala (VVI, CBB) - 28:30",True,2,3999.0,3999.0,3999.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,BOLIVIANA DE AVIACION,OB,709 / 631 / 922,2026-08-07 14:55,2026-08-08 21:10,ECONOMICA,AVION,"2 escala (VVI, CBB) - 31:15",True,2,3999.0,3999.0,3999.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,SRE,Sucre,BOLIVIANA DE AVIACION,OB,709 / 659 / 572,2026-08-07 14:55,2026-08-08 09:00,ECONOMICA,AVION,"2 escala (VVI, CBB) - 19:05",True,2,4226.0,4226.0,4226.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,SRE,Sucre,BOLIVIANA DE AVIACION,OB,709 / 631 / 572,2026-08-07 14:55,2026-08-08 09:00,ECONOMICA,AVION,"2 escala (VVI, CBB) - 19:05",True,2,4241.0,4241.0,4241.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,SRE,Sucre,BOLIVIANA DE AVIACION,OB,709 / 653 / 572,2026-08-07 14:55,2026-08-08 09:00,ECONOMICA,AVION,"2 escala (VVI, CBB) - 19:05",True,2,4241.0,4241.0,4241.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,TJA,Tarija,BOLIVIANA DE AVIACION,OB,709 / 659 / 524,2026-08-07 14:55,2026-08-08 09:00,ECONOMICA,AVION,"2 escala (VVI, CBB) - 19:05",True,2,4226.0,4226.0,4226.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,TJA,Tarija,BOLIVIANA DE AVIACION,OB,709 / 631 / 524,2026-08-07 14:55,2026-08-08 09:00,ECONOMICA,AVION,"2 escala (VVI, CBB) - 19:05",True,2,4241.0,4241.0,4241.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,TJA,Tarija,BOLIVIANA DE AVIACION,OB,709 / 653 / 524,2026-08-07 14:55,2026-08-08 09:00,ECONOMICA,AVION,"2 escala (VVI, CBB) - 19:05",True,2,4241.0,4241.0,4241.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,TJA,Tarija,BOLIVIANA DE AVIACION,OB,709 / 653 / 532,2026-08-07 14:55,2026-08-08 20:20,ECONOMICA,AVION,"2 escala (VVI, CBB) - 30:25",True,2,4241.0,4241.0,4241.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,TJA,Tarija,BOLIVIANA DE AVIACION,OB,709 / 659 / 532,2026-08-07 14:55,2026-08-08 20:20,ECONOMICA,AVION,"2 escala (VVI, CBB) - 30:25",True,2,4241.0,4241.0,4241.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,TJA,Tarija,BOLIVIANA DE AVIACION,OB,709 / 631 / 532,2026-08-07 14:55,2026-08-08 20:20,ECONOMICA,AVION,"2 escala (VVI, CBB) - 30:25",True,2,4256.0,4256.0,4256.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,VVI,Santa Cruz,BOLIVIANA DE AVIACION,OB,709,2026-08-07 14:55,2026-08-07 16:55,ECONOMICA,AVION,Directo (03:00),False,0,3300.0,3300.0,3300.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CBB,Cochabamba,LATAM AIRLINES GROUP,LA,777 / 890 / 613,2026-08-07 15:35,2026-08-08 13:10,ECONOMICA,AVION,"2 escala (SCL, LPB) - 22:35",True,2,20793.0,20793.0,20793.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,777 / 3791 / 3112,2026-08-07 15:35,2026-08-08 16:15,ECONOMICA,AVION,"2 escala (GIG, BSB) - 25:40",True,2,6771.0,6771.0,6771.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,777 / 3875 / 4655,2026-08-07 15:35,2026-08-08 19:00,ECONOMICA,AVION,"2 escala (GIG, GRU) - 28:25",True,2,6919.0,6919.0,6919.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,LATAM AIRLINES GROUP,LA,777 / 890,2026-08-07 15:35,2026-08-08 08:31,ECONOMICA,AVION,1 escala (SCL) - 17:56,True,1,9977.0,9977.0,9977.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CBB,Cochabamba,LATAM AIRLINES GROUP,LA,476 / 890 / 613,2026-08-07 19:21,2026-08-08 13:10,ECONOMICA,AVION,"2 escala (SCL, LPB) - 18:49",True,2,20793.0,20793.0,20793.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CBB,Cochabamba,LATAM AIRLINES GROUP,LA,476 / 890 / 651,2026-08-07 19:21,2026-08-08 19:05,ECONOMICA,AVION,"2 escala (SCL, VVI) - 24:44",True,2,20793.0,20793.0,20793.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CBB,Cochabamba,LATAM AIRLINES GROUP,LA,476 / 890 / 619,2026-08-07 19:21,2026-08-08 18:45,ECONOMICA,AVION,"2 escala (SCL, LPB) - 24:24",True,2,20808.0,20808.0,20808.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CBB,Cochabamba,LATAM AIRLINES GROUP,LA,476 / 890 / 921,2026-08-07 19:21,2026-08-08 19:50,ECONOMICA,AVION,"2 escala (SCL, LPB) - 25:29",True,2,20808.0,20808.0,20808.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,476 / 762 / 3620,2026-08-07 19:21,2026-08-08 15:30,ECONOMICA,AVION,"2 escala (SCL, GRU) - 21:09",True,2,6714.0,6714.0,6714.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,476 / 8153 / 3620,2026-08-07 19:21,2026-08-08 15:30,ECONOMICA,AVION,"2 escala (SCL, GRU) - 21:09",True,2,6714.0,6714.0,6714.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,476 / 714 / 3566,2026-08-07 19:21,2026-08-09 01:05,ECONOMICA,AVION,"2 escala (SCL, GRU) - 30:44",True,2,7671.0,7671.0,7671.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,476 / 748 / 3566,2026-08-07 19:21,2026-08-09 01:05,ECONOMICA,AVION,"2 escala (SCL, GRU) - 30:44",True,2,7671.0,7671.0,7671.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,476 / 8153 / 4655,2026-08-07 19:21,2026-08-08 19:00,ECONOMICA,AVION,"2 escala (SCL, GRU) - 24:39",True,2,8170.0,8170.0,8170.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,476 / 762 / 4655,2026-08-07 19:21,2026-08-08 19:00,ECONOMICA,AVION,"2 escala (SCL, GRU) - 24:39",True,2,8170.0,8170.0,8170.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,476 / 8055 / 3620,2026-08-07 19:21,2026-08-08 15:30,ECONOMICA,AVION,"2 escala (SCL, GRU) - 21:09",True,2,9043.0,9043.0,9043.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,476 / 8055 / 4655,2026-08-07 19:21,2026-08-08 19:00,ECONOMICA,AVION,"2 escala (SCL, GRU) - 24:39",True,2,9110.0,9110.0,9110.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,LPB,La Paz,LATAM AIRLINES GROUP,LA,476 / 890,2026-08-07 19:21,2026-08-08 08:31,ECONOMICA,AVION,1 escala (SCL) - 14:10,True,1,9977.0,9977.0,9977.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,APG AIRLINES,GP,16 / 3638,2026-08-07 23:55,2026-08-08 08:25,ECONOMICA,AVION,1 escala (GRU) - 09:30,True,1,10353.0,10353.0,10353.0
2026-08-05 12:01:16,VUELO,2026-08-07,EZE,Buenos Aires,CGB,Cuiaba,APG AIRLINES,GP,16 / 3030,2026-08-07 23:55,2026-08-08 10:15,ECONOMICA,AVION,1 escala (GRU) - 11:20,True,1,10420.0,10420.0,10420.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,AVIANCA,AV,224 / 85 / 4769,2026-08-07 03:25,2026-08-08 09:45,ECONOMICA,AVION,"2 escala (BOG, GRU) - 30:20",True,2,10089.0,10089.0,10089.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,AVIANCA,AV,224 / 85 / 2708,2026-08-07 03:25,2026-08-09 01:20,ECONOMICA,AVION,"2 escala (BOG, GRU) - 45:55",True,2,10089.0,10089.0,10089.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,AVIANCA,AV,224 / 199 / 2708,2026-08-07 03:25,2026-08-08 01:20,ECONOMICA,AVION,"2 escala (BOG, GRU) - 21:55",True,2,12258.0,12258.0,12258.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,AVIANCA,AV,224 / 199 / 4769,2026-08-07 03:25,2026-08-08 09:45,ECONOMICA,AVION,"2 escala (BOG, GRU) - 30:20",True,2,12258.0,12258.0,12258.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,GOL LINHAS AEREAS S/A,G3,224 / 8243 / 1714,2026-08-07 03:25,2026-08-08 22:00,ECONOMICA,AVION,"2 escala (BOG, BSB) - 42:35",True,2,13569.0,13569.0,13569.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,AVIANCA,AV,224 / 249 / 4769,2026-08-07 03:25,2026-08-08 09:45,ECONOMICA,AVION,"2 escala (BOG, GRU) - 30:20",True,2,15216.0,15216.0,15216.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,AVIANCA,AV,224 / 161 / 4769,2026-08-07 03:25,2026-08-08 09:45,ECONOMICA,AVION,"2 escala (BOG, GRU) - 30:20",True,2,23421.0,23421.0,23421.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,AVIANCA,AV,224 / 161 / 2708,2026-08-07 03:25,2026-08-09 01:20,ECONOMICA,AVION,"2 escala (BOG, GRU) - 45:55",True,2,23421.0,23421.0,23421.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,COR,Cordoba,AVIANCA,AV,224 / 139,2026-08-07 03:25,2026-08-08 06:20,ECONOMICA,AVION,1 escala (BOG) - 25:55,True,1,3598.0,3598.0,3598.0
2026-08-05 10:06:04,VUELO,2026-08-07,LPB,La Paz,VVI,Santa Cruz,BOLIVIANA DE AVIACION,OB,,2026-08-07 05:10,2026-08-07 06:15,ECONOMICA,AVION,0,,,1067.0,1067.0,1067.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,COR,Cordoba,AEROLINEAS ARGENTINAS,AR,660 / 1369 / 1520,2026-08-07 05:10,2026-08-08 10:10,ECONOMICA,AVION,"2 escala (VVI, AEP) - 28:00",True,2,8548.0,8548.0,8548.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,COR,Cordoba,AEROLINEAS ARGENTINAS,AR,660 / 1369 / 1538,2026-08-07 05:10,2026-08-08 17:45,ECONOMICA,AVION,"2 escala (VVI, AEP) - 35:35",True,2,8548.0,8548.0,8548.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,COR,Cordoba,AEROLINEAS ARGENTINAS,AR,660 / 1369 / 1546,2026-08-07 05:10,2026-08-08 21:00,ECONOMICA,AVION,"2 escala (VVI, AEP) - 38:50",True,2,8548.0,8548.0,8548.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,COR,Cordoba,AEROLINEAS ARGENTINAS,AR,660 / 1369 / 1550,2026-08-07 05:10,2026-08-08 22:00,ECONOMICA,AVION,"2 escala (VVI, AEP) - 39:50",True,2,8548.0,8548.0,8548.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,EZE,Buenos Aires,BOLIVIANA DE AVIACION,OB,660 / 700,2026-08-07 05:10,2026-08-08 01:50,ECONOMICA,AVION,1 escala (VVI) - 19:40,True,1,6445.0,6445.0,6445.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,MDZ,Mendoza,AEROLINEAS ARGENTINAS,AR,660 / 1369 / 1418,2026-08-07 05:10,2026-08-08 12:10,ECONOMICA,AVION,"2 escala (VVI, AEP) - 30:00",True,2,8893.0,8893.0,8893.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,MDZ,Mendoza,AEROLINEAS ARGENTINAS,AR,660 / 1369 / 1414,2026-08-07 05:10,2026-08-08 13:10,ECONOMICA,AVION,"2 escala (VVI, AEP) - 31:00",True,2,8893.0,8893.0,8893.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,MDZ,Mendoza,AEROLINEAS ARGENTINAS,AR,660 / 1369 / 1400,2026-08-07 05:10,2026-08-08 21:30,ECONOMICA,AVION,"2 escala (VVI, AEP) - 39:20",True,2,8893.0,8893.0,8893.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,MDZ,Mendoza,AEROLINEAS ARGENTINAS,AR,660 / 1369 / 1408,2026-08-07 05:10,2026-08-08 14:15,ECONOMICA,AVION,"2 escala (VVI, AEP) - 32:05",True,2,11504.0,11504.0,11504.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,MDZ,Mendoza,AEROLINEAS ARGENTINAS,AR,660 / 1369 / 1420,2026-08-07 05:10,2026-08-08 17:55,ECONOMICA,AVION,"2 escala (VVI, AEP) - 35:45",True,2,11504.0,11504.0,11504.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,MDZ,Mendoza,AEROLINEAS ARGENTINAS,AR,660 / 1369 / 1416,2026-08-07 05:10,2026-08-08 15:35,ECONOMICA,AVION,"2 escala (VVI, AEP) - 33:25",True,2,12927.0,12927.0,12927.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,VVI,Santa Cruz,BOLIVIANA DE AVIACION,OB,660,2026-08-07 05:10,2026-08-07 06:15,ECONOMICA,AVION,Directo (01:05),False,0,877.0,877.0,877.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2402 / 3390,2026-08-07 05:20,2026-08-08 09:25,ECONOMICA,AVION,"2 escala (LIM, BSB) - 28:05",True,2,23602.0,23602.0,23602.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2402 / 3112,2026-08-07 05:20,2026-08-08 16:15,ECONOMICA,AVION,"2 escala (LIM, BSB) - 34:55",True,2,23602.0,23602.0,23602.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2424 / 3801,2026-08-07 05:20,2026-08-07 21:55,ECONOMICA,AVION,"2 escala (LIM, GRU) - 16:35",True,2,24737.0,24737.0,24737.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2424 / 3566,2026-08-07 05:20,2026-08-08 01:05,ECONOMICA,AVION,"2 escala (LIM, GRU) - 19:45",True,2,24737.0,24737.0,24737.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2935 / 3566,2026-08-07 05:20,2026-08-08 01:05,ECONOMICA,AVION,"2 escala (LIM, GRU) - 19:45",True,2,24737.0,24737.0,24737.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2424 / 3638,2026-08-07 05:20,2026-08-08 08:25,ECONOMICA,AVION,"2 escala (LIM, GRU) - 27:05",True,2,24737.0,24737.0,24737.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2935 / 3638,2026-08-07 05:20,2026-08-08 08:25,ECONOMICA,AVION,"2 escala (LIM, GRU) - 27:05",True,2,24737.0,24737.0,24737.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2424 / 3270,2026-08-07 05:20,2026-08-08 12:15,ECONOMICA,AVION,"2 escala (LIM, GRU) - 30:55",True,2,24737.0,24737.0,24737.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2935 / 3270,2026-08-07 05:20,2026-08-08 12:15,ECONOMICA,AVION,"2 escala (LIM, GRU) - 30:55",True,2,24737.0,24737.0,24737.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2424 / 3620,2026-08-07 05:20,2026-08-08 15:30,ECONOMICA,AVION,"2 escala (LIM, GRU) - 34:10",True,2,24737.0,24737.0,24737.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2935 / 3620,2026-08-07 05:20,2026-08-08 15:30,ECONOMICA,AVION,"2 escala (LIM, GRU) - 34:10",True,2,24737.0,24737.0,24737.0
2026-08-05 12:01:16,VUELO,2026-08-07,LPB,La Paz,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,2401 / 2424 / 3868,2026-08-07 05:20,2026-08-07 23:05,ECONOMICA,AVION,"2 escala (LIM, GRU) - 17:45",True,2,24804.0,24804.0,24804.0
